166	32
200	16
200	16
200	16
200	16
200	16
200	16 |
200	16
200	16
200	16
200	16
200	16
200	16 |
200	16
200	16
200	16
200	16
200	16
200	16
200	16
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
400	32
18
